id,foodName,ingredient,amount,time,level,recipe
25,감자조림,"감자 3개,당근 1/2개,양파 1개,통마늘 5개,검은깨 조금,통깨 조금,진간장 5T,설탕 3T,올리고당 1T,물 2종이컵,참기름 1T",4인분,30분 이내,아무나,"['1. 감자를 먹기 좋은 크기로 썰어 올리브유 두른팬에 잘볶아주세요.', '2. 감자가 어느정도 익으면 당근도 넣고 볶아주세요.', '3. 그리고 준비한 양념장과 물 두컵을 넣고 15분정도 약불로 조려주세요.', '4. 그리고 조리기 시작하며 양파를 넣어주세요. 너무 일찍 넣으면 흐트러지네요~', '5. 마지막으로 통마늘을 넣어 주세요. 다진마늘은 웬지 텁텁해보이고 해서 통마늘로 넣어주니 몸에 좋은 마늘도 함께 즐길수 있고 조림장이 더 깔끔하고 좋아요.']"
26,감자탕,"감자탕용 돼지등뼈 1.5kg,감자 작은거 6개,데친 얼갈이 배추 200g,깻잎 10장,월개수 잎 2~3장,소주 2잔,양파 1개,파 1대,사과 1/2개,마늘 1움큼,생강 조금,청양고추 1개,고춧가루 3큰 술,멸치액젓 3큰 술,국간장 5큰 술,들깨가루 5큰 술,다진 마늘 2큰 술,미림 2큰 술,고추장 1큰 술,된장 1큰 술",2인분,2시간 이상,아무나,"['1. 돼지 등뼈는 핏물을 잘 빼줘야 냄새가 안나요 생고기는 1시간 이상, 냉동은 3~4시간 이상 꼭 핏물을 제거해주세요 저는 30분에 한번씩 물을 갈아줬어요!', '2. 핏물을 빼는 동안 양념장을 만들어서 숙성시킬꺼에요~', '3. 핏물을 뺀 고기는 흐르는 물에 한번 헹궈서 끓여줍니다 10분정도 데친다고 생각하시면 돼요~ 이때 뚜껑을 열고 데쳐주세요 소주와 함께 고기 냄새가 날아갈꺼에요', '4. 잡내제거 주머니를 만들어주세요 사과를 넣으면 국물이 달달하니 맛있어지니 집에 있다면 꼭 넣어보세요', '5. 데친 고기는 흐르는 물에 빨갛게 붙은 불순물을 제거해주세요', '6. 이제 냄비에 잡내제거 주머니와 함께 넣고 끓여줄꺼에요  물의 양은 고기가 잠길 정도면 충분해요 뚜껑을 열고 센불에서 우르르 끓여줍니다  끓여오르면 뚜껑을 닫고 중약불에서 2시간정도를 끓여줘야 해요', '7. 2시간정도가 지나면 국물이 뽀얗게 예쁘게 올라왔어요', '8. 잡내제거주머니를 제거하고 준비한 양념장을 풀어줍니다~', '9. 30분정도 뚜껑을 닫고 끓이다가 감자를 넣고 익혀줄께요 양념장을 푼후 총 1시간 정도 더 끓여줄꺼에요', '10. 저는 얼갈이배추된장국을 끓여먹고 남은 얼갈이를 얼려놓은게 있었어요~ 우거지도 좋고 알배추도 좋아요  집에 있는거 넣어주시면 됩니당~!', '11. 이제 완성이에요! 감자탕은 정말 시간이 요리해주는게 맞죠~ 오래걸린 만큼 맛있고 사먹는 거보다 훨씬 싸고 푸짐하게 온가족이 배불리 먹을 수 있답니다 ^^']"
27,감자튀김,"감자 중 3개,식물성 오일 2큰술,튀김가루 3큰술,소금 약간,후추 약간,파슬리 약간",2인분,30분 이내,아무나,"['1. 먼저 감자는 껍질을 벗겨, 1cm 두께로 채 썬 후, 30분 쯤 물에 담궈 전분를 빼줍니다.', '2. 그런 후 키친타월로 물기를 꼼꼼하게 닦아주세요. ', '3. 물기 제거한 감자를 오일로 버무린 뒤,', '4. 튀김가루나 부침가루, 파슬리 약간에 버무려줍니다.', '5. 에어프라이어 바스켓에 넓게 펼친 후,200도에서 10분 정도 조리하다가, 한번 뒤집어 준 후,', '6. 200도에서 10분 더 구워줍니다. 200도에서 총 20분 정도 조리해주세요. 조리 시간은 취향에 따라 5~10분정도 가감이 가능합니다.', '7. 다 구워진 감자튀김에, 소금 약간과 후추 약간을 넣어 섞어주면 완성~!  소금은 튀김가루에 가미가 되어 있어서, 추가 안하셔도 간이 맞을 듯해요. 취향에 따라 가감하세요~ ']"
28,건새우볶음,"건새우 2줌,케찹 2큰술,간장 1큰술,올리고당 1큰술,설탕 1/2큰술",4인분,15분 이내,아무나,"['1. 건새우는 한번 볶아서 잔부스러기를 제거해주세요 ,식용유를 두르지 않은 팬에서 한번 볶아주세요. 달궈진 팬에 건새우를 넣고 겉면이 살짝 하얗게 변하도록 볶아주세요.', '2. 볶아주는동안 분량의 양념을 미리 준비해주세요. 케찹 2큰술, 간장 1큰술, 올리고당 1큰술, 설탕 1/2큰술', '3. 볶아진 건새우를 채에 받혀서 잔부스러기를 털어주시면 되는데요. 살짝 손으로 저으면서 털어주시면 되요.', '4. 그다음 분량의 양념을 팬에 넣고 살짝 끓여주세요. 보글보글 끓어오르기 시작하면 건새우를 넣어주시면 되는데요.', '5. 건새우를 넣고 양념이 잘 어우러지도록 뒤적거려주세요.', '6. 양념이 너무 끓어오르면 탈수있기때문에  반정도 섞어주신다음에 불을 꺼주시고 남은 열기로 마무리 양념을 해주시면 된답니다.']"
29,건표고버섯볶음,"건표고버섯 1줌,양파 1/2개,당근 적당량,청양초1개,맛간장2큰술,굴소스 1티스푼,다진마늘 1/2큰술,통깨,후추",3인분,30분 이내,아무나,"['1. 건 표고버섯 물에 불려 헹궈준 후 물기를 꾹 짜준다', '2. 버섯 팬에 담고 대파,양파,당근 채썰어 담는다', '3. 간장,굴소스,후추넣고', '4. 약불에서 간이 고루 베이도록 살짝 볶아준다', '5. 기름을 적당히 두르고 볶아준다', '6. 다진마늘 넣고 볶다가', '7. 통깨 뿌리고 휘리릭~ 볶아 내면 끝']"
30,게국지,"간장게장 1+1/2마리,포기 김치 1/2포기,다진마늘 1/2큰술,대파 1개,멸치육수/천연조미료육수,설탕",4인분,60분 이내,아무나,"['1. 만드는 방법은 아주아주 간단합니다.  간장게장만 있으면 끝이죠!!!     먼저 김치를 썰어 주시고요. 저는 묵은지를 활용했습니다.', '2. 싱싱한 간장게장도 꺼내 놓았습니다.   게딱지 떼어 내고 몸통은 1/2로 등분을 해 주었습니다. ', '3. 비록 김치를 담그면서 게를 넣어서 만드는 정통의 방식은 못하지만  나름 그 맛을 내주기 위해서 김치에 간장게장 넣고', '4. 거기에 게장 간장을 조금 넣어 주고는', '5. 잘 섞어서 1시간 정도 냉장고에서 숙성을 시켜 주었습니다.  숙성이라기 보다는 간장양념맛이 베이도록 하려는 방법이지요. ', '6. 숙성이 되는 동안에  육수를 만들어 줍니다. 육수는 멸치육수나 다시마육수 모두 가능하고요.  저는 천연조미료를 다시팩에 넣고 끓여서 육수를 만들어 주었습니다.', '7. 1시간정도 숙성시킨 김치와 간장게장섞은 것을 꺼내고  다진마늘, 대파 준비해 놓았습니다.  육수도 준비가 되었고요.      그냥 끓이기만 하면 끝이지요!!!', '8. 게장의 간장을 넣어 주었기 때문에  따로 간을 맞출 필요는 없으며 오히려 짜질 수 있으니 넉넉하게 육수를 부어 주세요.   끓이면 끓일 수록 게장에서 우러나오는 맛이 있어서  간은 나중에 보시는 것이 좋습니다.', '9. 여기에 다진마늘 한큰술 넣어 주시고요.   매콤하게 드시고 싶으시면 고춧가루 넣어서 색도 맞춰 주고   매콤해지기도 하고요. 기호에 따라서 넣어 주세요.   ', '10. 이제 팔팔 끓기 시작합니다. 설탕 한큰술 넣어서 맛을 순화시켜 줍니다.  게장의 게도 빨간색을 띠면서 익고 있어요. 점점 색은 김치찌개와는 다르게 진해지고 있습니다.', '11. 마지막으로 대파 큼지막하게 썰어서 위에 올려 주세요.   국물이 확실히 진해졌고 향도 쿰쿰한 간장게장의 향도 나면서 김치찌개의 향도 나면서  게국지스럽게 되었어요.', '12. 이제 거의 다 된 것 같습니다.   국물맛도 시원하면서도 게장의 간장향도 나고   게살에서 우러나온 맛때문에 상당히 진한 맛을 내어 줍니다. ', '13. 게장의 게가 완전히 빨간색으로 변했지요.  다 익었다는 표시겠죠.   살도 많고 알도 많이 있어서 마치 꽃게탕을 먹는 기분도 드네요.', '14. 드디어 간장게장으로 만드는 초간단 게국지가 완성되었습니다.  간장게장만 있다면 김치찌개를 끓이듯이 간편하게  그 맛을 낼 수가 있지요.', '15. 마지막으로 쪽파 송송 위에 뿌려주시고요.']"
31,게살죽,"게맛살 8개,당근 1/4개,양파 1/2개,계란 1개,식용유 1T,밥 2공기,치킨스톡 1T,굴소스 1T,소금 1t,물 750ml,참기름 1/2T",2인분,30분 이내,초급,"['1. 양파 반개를 잘게 다져주세요.', '2. 당근 1/4개도 최대한 잘게 다져주세요.', '3. 크래미 8개를 결대로 찢어서 준비해 주세요.', '4. 계란 1개도 잘 풀어줍니다.', '5. 냄비에 썰어 놓은 양파와 당근을 넣고 식용유 1T를 넣은 후에 센불에 3~4분 정도만 살짝 볶아주세요.', '6. 야채가 볶아지면 밥 2공기를 넣고 물 약 550ml를 부어주세요. 그리고 밥알을 잘 풀어줍니다.', '7. 죽이 보글보글 끓기 시작하면 치킨스톡 1T를 넣어주세요.', '8. 굴소스 1T를 넣어주세요. 불은 중불로 줄여줍니다.', '9. 물 200ml를 추가로 보충해 주고 끓여주세요.', '10. 당근이 다 익을 때쯤 소금 1t를 넣어주세요.', '11. 찢어 놓은 크래미도 모두 넣어주세요.', '12. 밥알이 적당히 풀어질 때까지 죽을 계속 저어주며 끓여주세요.', '13. 밥알이 먹기 좋은 상태가 되면 풀어놓은 계란을 넣고 약불로 줄인 후, 약 1분 정도 젓지 말아주세요. 그리고 계란 모양이 잡히면 살짝만 젓고 불을 꺼주세요.', '14. 마지막으로 참기름 1/2T를 넣은 후 잘 섞어주세요.', '15. 부드럽고 게살향이 너무나 좋은 게살죽 완성이에요!']"
32,계란덮밥,"밥 1공기,물 200ml,양조간장 1큰술,스톡이나 굴소스 1/3큰술,맛술 1큰술,전분 1큰술,식초 1큰술,계란 2개,크래미맛살 3~4개,다진파 약간,소금 약간,식용유 약간",1인분,15분 이내,초급,"['1. -냄비나 웍에 물200밀리,양조간장1큰술,야채스톡1/3큰술,전맛술1,분1큰술,설탕1큰술을넣고 거품이로 재료가 잘 섞이도록 저어준다 *야채스톡 대신 치킨스톡이나 굴소스,이도저도 없으면 국간장을 반숟갈 넣어주면 됩니다', '2. -불을 켜고 소스를 끓이는데 중간중간 전분이 뭉치지 않도록 저어주어야 한다', '3. -소스가 다 끓으면 식초를 넣고 불을 끈다', '4. -크래미맛살을 찢어넣고 계란에 소금 약간 뿌려 계란물을 만든다', '5. -팬에 식용유를 두르고 계란물을 붓은 후 다진파를 넣어 약불에서 익힌다', '6. -계란이 익기 시작하면스크램블드에그 하듯이 젓가락으로 휘~휘~왔다갔다 계란물을 섞어준 후 완전히 익기 전에 불을 끈다', '7. -밥을 접시에 담는다 *밥을 그릇이나 모양틀에 눌러 담으면 좋아요', '8. -계란부침을 밥 위에 얹는다', '9. -소스를 계란 위에 넉넉히 뿌린다']"
33,고구마맛탕,"고구마 2-3개,올리고당 2스푼,설탕 3스푼,물 3스푼,통깨 약간",3인분,30분 이내,중급,"['1. 먼저 고구마는 보통크기 2개정도, 작은건 3개정도의 분량으로 준비했어요.', '2. 고구마는 감자칼로 껍질을 벗긴후한입 크기로 듬성듬성 썰어줍니다.', '3. 전분기를 제거하기 위해찬물에 5분정도 잠시 담궈주구요.', '4. 키친타올로 물기 제거 후팬에 기름을 두르고 고구마를 구워줍니다. 이게 바로 튀기지 않고 만드는 방법이죠!튀기지 않는 대신 구워주는거에요 :', '5. 앞뒤옆면이 고루고루 익을수 있게뒤적뒤적 해줍니다. 약불로 슬슬 구워주면 타지않고 익을때까지 구울수 있답니다. 익은지 확인하는 방법은젓가락으로 찔렀을때 쏙- 들어가면 익은거에요!', '6. 부드럽게 잘 익은 고구마는 키친타올위에 올려놓고 기름기를 제거해 줍니다. (이대로 먹어도 참 맛나답니다)', '7. 팬에 물 3스푼, 설탕 3스푼올리고당 2스푼을 넣구요. 절대 섞지말고!!그대로 약불에서 끓여줍니다.', '8. 저절로 완전히 끓을때까지 두다가색이 변하기 시작하면 그때 구워둔 고구마를 넣어 섞어줍니다.', '9. 튀기지않아 건강에 나쁘지도 않고! 남녀노소 간식으로도 넘 좋은고구마맛탕 만들기 완성♥']"
34,고구마전,"삶은 고구마 200g,찹쌀가루 (약간 수북하게) 1스푼,우유 3스푼,설탕 1/2스푼,소금 1꼬집,식용유 적당량",2인분,10분 이내,아무나,"['1. 삶은 고구마는 볼에 넣고 스푼으로 으깨주세요', '2. 으깬 고구마에 찹쌀가루 1스푼 설탕 반 스푼과 우유 3스푼 소금 한 꼬집 넣고 섞어줍니다 고구마의 입자가 곱도록 스푼으로 치대줍니다', '3. 고구마 반죽 손에 묻히지 마세요 스푼 두개로 반죽을 떠 넣으면 쉽게 돼요', '4. 달군 (약불) 팬에 기름 약간 두루고 스푼을 이용해 반죽을 한입 크기로 떼어 올린 후', '5. 뒤집은 뒤 스푼으로 모양을 만들면 쉽게 할 수 있어요', '6. 노릇하게 구우면 더 맛있게 됩니다 부드럽게 쫄깃한 고구마 전 완성입니다']"
35,고구마줄기나물,"말린 고구마 줄기 80g,국간장 3큰술,소금 1/2수저,통깨 약간,후추 약간,들기름,대파,다진 마늘 1큰술,물(다시육수) 1컵",6인분 이상,2시간 이상,초급,"['1. 요고 한봉지가 80g', '2. 건 고구마 순 한봉을 물에 담가 놓습니다 시간이 좀 오래 걸리는 요리라서 전날 담가 놓고 아침에 만들면 딱 좋아요~', '3. 저는 고구마 순을 6시간 정도 불렸습니다 줄기의 상태에 따라 불리는 시간을  충분히 잡는 게 좋아요 줄기가 잘 안 불리고 질기면 정말 식감도 별로... 맛도 별로...', '4. 잘 불리면 소금 반큰술과 국간장을 넣어 조물조물~ 마늘도 넣어서 또 조물조물^^', '5. 팬에 들기름을 넉넉히 둘러 줍니다', '6. 건나물은 잘 불려 주기만 하면 요리하는 건 정말 간단해요 기름에 달달 볶기만 하면 된다는 거!!! 간만 잘 맞추면 끝??~~~^^', '7. 들기름에 볶다가 육수나 물을 넣어서 푹 익혀 줍니다 저는 감잣국을 만들 육수를 옆에서 끓이고 있던지라 육수를 한 컵 넉넉히 붓고 팔팔 끓여  줬어요', '8. 한줄기 먹어서 간을 본 후 싱거운 듯 싶으면 입맛에 맞게 고운 소금을 넣어 간을 맞춰 줍니다', '9. 마지막에 깨소금과 다진 파를 넣어 한 번 더 휘리릭 볶아주고 참기름 살짝 넣어 주면 더 고소해요^^', '10. 햇감자 사 놓은 게 있어서 모시조개 넣어 감잣국도 끓였어요  들기름 넉넉히 넣고 볶아주니 아이들도 아주 잘 먹습니다~']"
36,고구마튀김,"고구마 2개,튀김가루 1컵,파슬리가루,물,식용유",2인분,30분 이내,아무나,"['1. 재료:고구마2개(밤고구마,호박고구마상관없어요),튀김가루1컵,파슬리가루,물,식용유', '2. 고구마는 밤고구마, 호박고구마 상관없어요~     저는 개인적으로 밤고구마를 좋아해서 밤고구마를 사용했어요     변태같이 밤고구마 먹을때 그 목이 맥힌다고 해야 하나? 그느낌이 좋더라구요 ㅋㅋㅋㅋ     고구마를 0.5cm정도의 두께로 잘라줍니다.', '3. 썰어둔 고구마를 찬물에 담구어서 전분을 제거해주세요.     (10~15분정도 담구어주었습니다.)', '4. 그사이에 튀김옷을 만들께요     튀김가루를 한컵정도 준비해주세요  (종이컵기준)', '5. 여기서 저는 모양이 이쁘라고 파슬리 가루를 넣어주었는데~  파슬리 가루가 없으면 패스하셔도 됩니다.', '6. 그리고 물을 부어서 농도를 맞추어 주세요  뚝뚝 떨어질 정도의 농도가 딱 좋은거 같아요^^', '7. 그리고 고구마를 키친타올을 이용해서 물기를 제거해주세요     이부분은 물기가 그대로 있는 상태로 하면 나중에 튀김옷 만들어놓은 농도가 점점 변해서     물기를 제거후에 하시는게 좋구요~^^     좀더 빠르게 조리를 원하시는분은 전자렌지에 1-3분정도 돌려주신후에 하셔도 좋아요.', '8. 고구마에 튀김옷을 골고루 뭍혀 준후,', '9. 후라이팬에 기름을 넉넉히 넣고 가열해 줍니다.     튀김가루를 살짝 넣어봐서 바로 떠오르면 그때 불을 살짝 줄이고 하시면 됩니다.', '10. 저는 고구마 튀김을 2번 튀겨줄거예요~  그래야 바삭바삭 더맛있거든요~  1차는 튀김옷의 흰부분이 노릇해질정도만 해서 튀겨준후 기름을 빼주세요.', '11. 한번 식힌 고구마 튀김을 다시한번 노릇노릇하게 튀겨주세요.', '12. 그럼 짜잔! 완성입니다!!!     2번튀겨내서 더바삭하고 맛있는 고구마 튀김 이 완성되었어요^^']"
